,CONSTITUENCY-WISE DETAILED RESULTS,,,
,NWFP PROVINCE,,,
SL.No.,Constesting candidates,Party Affiliation,Votes Polled,
,NA-123 Lahore-VI,,,
1,Mr.Ahsan Sheikh,National Alliance,2375,
2,Engineer Muhammad Saleem Ullah Khan,Independent,774,
3,Haji Muhammad Saeed Arain,Pakistan Tehreek-e- Insaf,2757,
4,Mr.Tariq Waheed Butt,Pakistan Peoples Party Parliamentarians,19591,
5,Mr.Mujtaba Shuja-ul-Rehman ,Independent,998,
6,Makhdoom Muhammad Javaid Hashmi ,Pakistan Muslim League(N),30372,
7,Mian Ahmad Meraj ,Independent,359,
8,Mian Abdul Waheed,Pakistan Muslim League(QA),9579,
,,Valid Votes,66805,
,,Rejected Votes ,1046,
,,Total Votes ,67851,
,,Registered Voters,262987,
,,Percentage of Votes Polled to Registered Voters,25.8,%
,NA-124 Lahore-VII,,,
1,Mr.Aitzaz Ahsan,Pakistan Peoples Party Parliamentarians,27072,
2,Begum Rukhsana Shakeel Ahmed ,Independent,226,
3,Mr.Khurram Rohail Asghar ,Pakistan Muslim League(QA),23110,
4,Mr.Tahir Mehmood Ch. ,Pakistan Tehreek-e- Insaf,1204,
5,Allama Muhammad Abid Jalali,Muttahidda Majlis-e-Amal Pakistan ,23974,
6,Mr.Farooq Tariq ,Labour Party Pakistan,515,
7,Mian Abdul Waheed ,Independent,390,
,,Valid Votes,76491,
,,Rejected Votes ,1374,
,,Total Votes ,77865,
,,Registered Voters,255757,
,,Percentage of Votes Polled to Registered Voters,30.44,%
,,Asghar/Tanveer,,
,NA-125 Lahore-VIII,,,
1,Mr.Iftikhar Ali Kilcha ,Pakistan Awami Tehreek,1599,
2,Eng. Muhammad Sleem Ullah Khan ,Independent,544,
3,Mr.Air Marshal ® Syed Shahid Zulfiqar Ali,Pakistan Tehreek-e- Insaf,6343,
4,Professor Aftab Lodhi ,Pakistan Awami Tehrik-e-Inqilab,75,
5,Sheikh Mushtaq Hussain ,Awami Qiadat Party,203,
6,Mr.Tahir Mehmood Padhihar ,Pakistan Peoples party(Shaheed Bhutto),133,
7,Qari Habib-Ur-Rehman Madni,Muttahidda Majlis-e-Amal Pakistan ,1445,
8,Mr.Muhammad Akram Zaki ,Pakistan Muslim League(N),21186,
9,Mr.Muahmmad Naveed Ch. ,Pakistan Peoples Party Parliamentarians,21152,
10,Mian Abdul Waheed ,Independent,175,
11,Maj ® Akhtar Shah Advocate,Independent,66,
12,Mr.Naveed Gulzar ,Independent,267,
13,Mr.Hamayun Akhtar Khan ,Pakistan Muslim League(QA),22405,
,,Valid Votes,75593,
,,Rejected Votes ,1120,
,,Total Votes ,76713,
,,Registered Voters,255313,
,,Percentage of Votes Polled to Registered Voters,30.05,%
,NA-126-Lahore-IX,,,
1,Mr.Pervaiz Saleh,National Alliance,1052,
2,Dr. Shahid Siddique Khan ,Pakistan Tehreek-e- Insaf,12354,
3,Syed Ahmed Saeed Karmani,Pakistan Muslim League(J),486,
4,Mr.Tariq Badruddian Bandey ,Pakistan Muslim League(QA),13838,
5,Allama Zubair Ahmad Zaheer ,Markazi Jamat-al-Hadais,43,
6,Mr.Fakhar Zaman ,Pakistan Peoples Party Parliamentarians,14107,
7,Mr.Liaqat Balouch ,Muttahidda Majlis-e-Amal Pakistan ,43679,
8,Mr.Muhammad Ilyas ,Independent,59,
9,Mr.Muhammad Duryab Yousaf Qureshi Alhasmi,Independent,467,
10,Maj. ® Faisal Naseer Khan,Independent,32,
,,Valid Votes,86117,
,,Rejected Votes ,1406,
,,Total Votes ,87523,
,,Registered Voters,271325,
,,Percentage of Votes Polled to Registered Voters,32.26,%
,NA-127 Lahore-X,,,
1,Professor Mian Ijaz-ul-Hassan,Pakistan Peoples Party Parliamentarians,12203,
2,Ch. Naseer Ahmed Bhutta,Pakistan Muslim League(N),18271,
3,Dr. Usman Malik ,Pakistan Tehreek-e- Insaf,2187,
4,Dr. Muhammad Tahir-ul-Qadri,Pakistan Awami Tehreek,24949,
5,Mr.Abdul Aleem Khan ,Pakistan Muslim League(QA),20545,
7,Mr.Muhammad Duryab Yousaf Qureshi Al-Hashmi,Independent,161,
,,Valid Votes,78316,
,,Rejected Votes ,1552,
,,Total Votes ,79868,
,,Registered Voters,237065,
,,Percentage of Votes Polled to Registered Voters,33.69,%
,NA-128 Lahore-XI,,,
1,Dr. Abdul Wahab,Pakistan Tehreek-e- Insaf,2445,
2,Sardar Kamil Umar ,Pakistan Muslim League(N),29682,
3,Mr.Muhammad Yasir Ghufran ,Independent,2132,
4,Malik Jangir Hussain Bara,Independent,570,
5,Malik Zaheer Abbas Advocate,Pakistan Peoples Party Parliamentarians,31175,
6,Mr.Wazir Ali Bhatti Advocate,Pakistan Muslim League(QA),26652,
,,Valid Votes,92656,
,,Rejected Votes ,3034,
,,Total Votes ,95690,
,,Registered Voters,244140,
,,Percentage of Votes Polled to Registered Voters,39.19,%
,,Asghar/Tanveer,,
,NA-129 Lahore-XII,,,
1,Mr.Tanvir Azim Sandhu ,Independent,109,
2,Dr. Ch. Zahid Akram Nat,Pakistan Peoples Party Parliamentarians,17314,
3,Sardar Arif Rashid ,Pakistan Muslim League(N),20111,
4,Mr.Tariq Shabir ,Independent,616,
5,Mr.Muhammad Ashraf Asim ,Independent,736,
6,Major ® Habibullah Waraich,Pakistan Muslim League(QA),39420,
7,Major ® Muhammad Rab Nawaz Advocate,Pakistan Tehreek-e- Insaf,333,
,,Valid Votes,78639,
,,Rejected Votes ,2349,
,,Total Votes ,80988,
,,Registered Voters,211530,
,,Percentage of Votes Polled to Registered Voters,38.29,%
,NA-130-Lahore-XIII,,,
1,Mr.Ijaz Ahmad Dayel ,Pakistan Muslim League(QA),33491,
2,Mrs.Samina Khalid Ghurki,Pakistan Peoples Party Parliamentarians,46095,
3,Mr.Khadim Hussain Bhatti Advocate,Pakistan Tehreek-e- Insaf,1346,
4,Mr.Waqar Nadeem Waraich ,Muttahidda Majlis-e-Amal Pakistan ,3146,
,,Valid Votes,84078,
,,Rejected Votes ,2108,
,,Total Votes ,86186,
,,Registered Voters,232372,
,,Percentage of Votes Polled to Registered Voters,37.09,%
,NA-131 Sheikhupura-I,,,
1,Brig ® Zulfiqar Ahmad Dhillon ,Pakistan Muslim League(QA),41699,
2,Rana Afzaal Hussain ,Independent,3075,
3,Rana Tanveer Hussain ,Pakistan Muslim League(N),35469,
4,Mr.Nisar Ahmad Pannoun Advocate,Pakistan Peoples Party Parliamentarians,24426,
,,Valid Votes,104669,
,,Rejected Votes ,3847,
,,Total Votes ,108516,
,,Registered Voters,257446,
,,Percentage of Votes Polled to Registered Voters,42.15,%
,NA-132 Sheikhupura-II,,,
1,Peer Syed Sajjad Hussain Shah Moosvi,Awami Qiadat Party,202,
2,Rana Ijaz Hussain,Independent,173,
3,Mr.Sajid Ali Awan Advocate.,Pakistan Peoples Party Parliamentarians,8514,
4,Mr.Zafar Ullah Khan Chadher,Independent,99,
5,Mr.Farukh Jathol,Independent,310,
6,Mian Jalil Ahmad Sharkpuri,Pakistan Muslim League(N),51159,
7,Mian Muhammad Azhir,Pakistan Muslim League(QA),41224,
,,Valid Votes,101681,
,,Rejected Votes ,2461,
,,Total Votes ,104142,
,,Registered Voters,251788,
,,Percentage of Votes Polled to Registered Voters,41.36,%
,,Asghar/Tanveer,,
,NA-133 Sheikhupura-III,,,
1,Ch. Aamer Ijaz Sindhu,National Alliance,751,
2,Ch. Nazir Ahmad Virk ,Muttahidda Majlis-e-Amal Pakistan ,14355,
3,Doctor Muhammad Ashraf Ghuman,Independent,1667,
4,Sh.Muhammad Jameel.,Independent,789,
5,Mr.Inayat Ali Bhatti,Pakistan Tehreek-e- Insaf,469,
6,Mr.Muhammad Balal Virk,Independent,614,
7,Mr.Muhammad Saeed Virk,Pakistan Muslim League(QA),30105,
8,Malik Mushtaq Ahmad,Pakistan Peoples Party Parliamentarians,11111,
9,Mr.Mumtaz Mehmood Khan,Independent,76,
10,Mian Abdul Rauf ,Pakistan Awami Tehreek,2776,
11,Mian Muhammad Munawar Latif.,Pakistan Muslim League(N),24869,
,,Valid Votes,87582,
,,Rejected Votes ,3795,
,,Total Votes ,91377,
,,Registered Voters,230454,
,,Percentage of Votes Polled to Registered Voters,39.65,%
,NA-134 Sheikhupura-IV,,,
1,Mr.Khurram Munawar Manj.,Pakistan Peoples Party Parliamentarians,44073,
2,Rai Ijaz Ahmad Khan,Independent,1533,
3,Sardar Muhammad Arfan Dogar.,Pakistan Muslim League(N),32113,
4,Mr.Sohail Anwar Manj,Independent,133,
5,Mr.Shahbaz Ahmad Virk Advocate,Independent,203,
6,"Mr.Muhammad Afzal Gojar, Advocate",Independent,147,
7,Mr.Muhammad Javed Bhatti,Pakistan Muslim League(QA),31609,
8,Mr.Muhammad Ramzan Hanjra Advocate,Independent,295,
,,Valid Votes,110106,
,,Rejected Votes ,3773,
,,Total Votes ,113879,
,,Registered Voters,247581,
,,Percentage of Votes Polled to Registered Voters,46,%
,NA-135 Sheiklhupura-V,,,
1,Mr.Arshad Ali Rashid,Independent,1120,
2,Ch. Mluhammad Bargees Tahir,Pakistan Muslim League(N),30609,
3,"Malik Maqsood Ahmed Awan, Advocate",Pakistan Muslim League(J) ,308,
4,Mr.Muhammad Adil,Independent,271,
5,Mian Shamim Haider,Pakistan Muslim League(QA),47404,
6,Mian Aoun Muhammad Dogar,Independent,320,
7,Mian Mushtaq Hussain Dogar,Pakistan Peoples Party Parliamentarians,37556,
,,Valid Votes,117588,
,,Rejected Votes ,3365,
,,Total Votes ,120953,
,,Registered Voters,247790,
,,Percentage of Votes Polled to Registered Voters,48.81,%
,NA-136 Sheikhupura-VI,,,
1,Mr.Ibrar Hussain Shah,Independent,327,
2,Mr.Bilal Ahmad Virk,Pakistan Muslim League(QA),63617,
3,Ch. Walayat Ali Advocate,Pakistan Muslim League(N),15352,
4,Syed Muhammmad Akbar Shah,Pakistan Peoples Party Parliamentarians,40704,
5,Mr.Waqas Ahmad Virk,Independent,650,
,,Valid Votes,120650,
,,Rejected Votes ,4022,
,,Total Votes ,124672,
,,Registered Voters,268674,
,,Percentage of Votes Polled to Registered Voters,46.4,%
,,Asghar/Tanveer,,
,NA-137 Sheikhupura-VII,,,
1,Khawaja Noor-uz-Zaman Awaisi Alias Chan Pi,Nazim-e-Mustafa,102,
2,Rana Muhammad Afzal Khan,Independent,183,
3,Rai Bashir Ahmad Khan Bhatti.,Independent,2660,
4,Rai Muhammad Hayat Kharal,Pakistan Muslim League(N),6442,
5,Rai Mansab Ali Khan,Pakistan Muslim League(QA),61506,
6,Allama Rai Zafar Ali,Tehreek Hussainia Pakistan,616,
7,Col ® Muhammad Nisar Ahmed Khan.,Pakistan Peoples Party Parliamentarians,53783,
,,Valid Votes,125292,
,,Rejected Votes ,3497,
,,Total Votes ,128789,
,,Registered Voters,279668,
,,Percentage of Votes Polled to Registered Voters,46.05,%
,,NA-138 Kasur-I,,
1,Mr.Tanveer Azam Sindhu,Pakistan Awami Tehreek,139,
2,Ch. Muhammad Arif Sindhu,National Alliance,1394,
3,Dr. Sahibzada Abu-al-Khair Muhammad Zubair,Muttahidda Majlis-e-Amal Pakistan ,11408,
4,Rao Mazhar Hayat khan,Pakistan Muslim League(N),33326,
5,Sardar Tufail Ahmad Khan,Pakistan Muslim League(QA),39781,
6,Mr.Faaiz Rahim Khan.,Independent,81,
7,Mr.Muhammad Ishfaq,Independent,51,
8,Mr.Muhammad Ejaz ul Haq.,Pakistan Muslim League(Z),179,
9,Mr.Muhammad Anwar Khalid,Independent,945,
10,Malik Akhtar Hussain Noul.,Pakistan Peoples Party Parliamentarians,24835,
11,Mian Shabbir Ahmad.,Independent,446,
12,"Major ® Habib ul Rehman Khan , Meo Advocate",Independent,265,
13,Major ® Rana Abdul Ghaffar,Independent,3361,
,,Valid Votes,116211,
,,Rejected Votes ,3545,
,,Total Votes ,119756,
,,Registered Voters,245303,
,,Percentage of Votes Polled to Registered Voters,48.82,%
,,NA-139 Kasur-II,,
1,Mr.Bukhtiar Mahmood Kasuri,Independent,532,
2,Ch. Sohail Masood,Independent,544,
3,Ch.Muhammad Sharif Zahid Advocate,Independent,722,
4,Ch. Manzoor Ahmad ,Pakistan Peoples Party Parliamentarians,28732,
5,Sardar Asif Ahmad Ali,Independent,647,
6,Sardar Haroon Ahmad Ali,Independent,152,
7,Syeda Nelofar Qasim Mehdi,Independent,25137,
8,Sh. Waseem Akhtar,Pakistan Muslim League(N),25007,
9,Mr.Abdul Karim Chaudhry,Muttahidda Majlis-e-Amal Pakistan ,1613,
10,Mian Khurshid Mehmood Kasuri.,Pakistan Muslim League(QA),16881,
11,Major (R) Habib ur Rehman Khan Meo Advocate,Independent,163,
,,Valid Votes,100130,
,,Rejected Votes ,3058,
,,Total Votes ,103188,
,,Registered Voters,266294,
,,Percentage of Votes Polled to Registered Voters,38.75,%
,NA-140 Kasur-III,,,
1,Mr.Bakhtiar Mahmood Kasuri,Independent,1167,
2,Mr.Sahibzada Ahmad Raza Khan Kasuri,Pakistan Tehreek-e- Insaf ,1628,
3,Molana Moeen Ud Din Lakhvi,Independent,49399,
4,Mian Khursheed Mehmood Kasuri,Pakistan Muslim League(QA),50318,
5,Mian Mukhtar Ahmad,Muttahidda Majlis-e-Amal Pakistan ,17229,
,,Valid Votes,119741,
,,Rejected Votes ,4130,
,,Total Votes ,123871,
,,Registered Voters,263273,
,,Percentage of Votes Polled to Registered Voters,47.05,%
,,Asghar/Tanveer,,
,NA-141 Kasur-IV,,,
1,Rana Liaqat Ali Khan ,Independent,1057,
2,Rana Mohd. Ishaque Khan ,Pakistan Muslim League(N),42518,
3,Rana Mohd. Hayat Khan ,Independent,348,
4,Sardar Ahmad jamal Sukhaira ,Independent,321,
5,Sardar Majid Akhtar Nakai,Independent,114,
6,Sardar Muhammad Asif Nakai ,Pakistan Muslim League(QA),57063,
7,Mr.Sibghat Ullah Ch Advocate,Independent,278,
8,Allama Syed Shabbir Ahmed Hashmi,Muttahidda Majlis-e-Amal Pakistan ,3301,
9,Mr.Mohd. Zaid Lakhvi,Independent,2743,
,,Valid Votes,107743,
,,Rejected Votes ,3189,
,,Total Votes ,110932,
,,Registered Voters,256425,
,,Percentage of Votes Polled to Registered Voters,43.26,%
,,NA-142 Kasur-V,,
1,Haji Mohd. Ramzan ,Muttahidda Majlis-e-Amal Pakistan ,3546,
2,Rana Mohd. Hayat Khan ,Independent,43921,
3,Rana Mohd. Arif ,Independent,2628,
4,Sardar Majid Akhtar Nakai ,Independent,413,
5,Sardar Muhammad. Asif Nakai,Pakistan Muslim League(QA),58420,
,,Valid Votes,108928,
,,Rejected Votes ,2778,
,,Total Votes ,111706,
,,Registered Voters,234431,
,,Percentage of Votes Polled to Registered Voters,47.65,%
,,NA-143 Okara-I,,
1,Dr. Liaqat Ali Kausar,Muttahidda Majlis-e-Amal Pakistan ,24690,
2,Rai Muhammad Aslam Kharal,Pakistan Muslim League(QA),50106,
3,Rai Muhammad Salim Raza Kharal Advocate,Independent,317,
4,Syed Aamir Hassain Gelani Aunthropologist,Independent,1729,
5,Mr.Shahid Mehmood Gill,Pakistan Awami Tehreek,728,
6,Capt ® Ghulam Mujtaba Kharal,Pakistan Peoples Party Parliamentarians,39301,
7,Mian Muhammad Rafique,Independent,613,
,,Valid Votes,117484,
,,Rejected Votes ,3422,
,,Total Votes ,120906,
,,Registered Voters,243777,
,,Percentage of Votes Polled to Registered Voters,49.6,%
,,NA-144 Okara-II,,
1,Ch.Muhammad Siddiq ,Independent,347,
2,Dr. Burhan Ghani,Independent,297,
3,Rana Ikram Rabani,Pakistan Muslim League(QA),33366,
4,Rao Sikander Iqbal,Pakistan Peoples Party Parliamentarians,63713,
5,Mr.Abdul Majeeb Khan Rao ,Independent,1287,
6,Mian Muhammad Rafique ,Independent,877,
,,Valid Votes,99887,
,,Rejected Votes ,2549,
,,Total Votes ,102436,
,,Registered Voters,231670,
,,Percentage of Votes Polled to Registered Voters,44.22,%
,,Asghar/Tanveer,,
,NA-145 Okara-III,,,
1,Ch. Muhammad Sajjad,Pakistan Peoples Party Parliamentarians,20171,
2,Syed Javed Hassan,Pakistan Muslim League(N),6858,
3,Syed Shah Nawaz Karmani,National Alliance,4014,
4,Syed Samsam Ali shah Bukhari,Independent,38687,
5,Syed Gulzar Sabtain Shah ,Pakistan Muslim League(QA),39391,
6,Col ® Ikhlaq Ahmed Rao,Independent,164,
,,Valid Votes,109285,
,,Rejected Votes ,2764,
,,Total Votes ,112049,
,,Registered Voters,241786,
,,Percentage of Votes Polled to Registered Voters,46.34,%
,NA-146 Okara-IV,,,
1,Rao Muhammad Ajmal Khan,Independent,62711,
2,Rao Muhammad Safdar Khan,Pakistan Muslim League(QA),48587,
,,Valid Votes,111298,
,,Rejected Votes ,4633,
,,Total Votes ,115931,
,,Registered Voters,248891,
,,Percentage of Votes Polled to Registered Voters,46.58,%
,,NA-147 Okara-V,,
1,Rubina Shaheen Wattoo,Pakistan Muslim League(J),70774,
2,Mr.Zahid Ch. Advocate,Muttahidda Majlis-e-Amal Pakistan ,1837,
3,Mr.Zareen Akhtar Qadri,National People Party Worker Group,2199,
4,Mr.Saleem Yar Khan,Independent,1751,
5,Farzana Saeed Wattoo,Independent,665,
6,Mian Jahangir Ahmad Mahar Advocate ,Pakistan Peoples Party Parliamentarians,1529,
7,Mian Muhammad Javid Yasin Wattoo,Pakistan Muslim League(N) ,594,
8,Mian Muhammad Moain Khan Wattoo Advocate ,Pakistan Muslim League(QA),50040,
,,Valid Votes,129389,
,,Rejected Votes ,5228,
,,Total Votes ,134617,
,,Registered Voters,266142,
,,Percentage of Votes Polled to Registered Voters,50.58,%
,,NA-148 Multan-I,,
1,Sardar Muhammad Akram Sandhu,Pakistan Tehreek-e- Insaf,393,
2,Makhdoom Syed Ghulam Yazdani Gillani,National Alliance,4154,
3,Makhdoom Shah Mahmood Qureshi,Pakistan Peoples Party Parliamentarians,76606,
4,Makhdoom Muhammad Javed Hashmi ,Pakistan Muslim League(N),44095,
,,Valid Votes,125248,
,,Rejected Votes ,1767,
,,Total Votes ,127015,
,,Registered Voters,284014,
,,Percentage of Votes Polled to Registered Voters,44.72,%
,NA-149 Multan-II,,,
1,Barister Taj Muhammad Khan Langah,Pakistan Seriaki Party,107,
2,Hafiz Muhammad Iqbal Khan Khakwani,Pakistan Muslim League(N),18763,
3,Dr. Syed Saqlain Ahmad Gillani,Independent,105,
4,Rana Muhammad Arif,Muttahida Qaumi Moement,434,
5,Sheikh Khizar Hayat,Muttahidda Majlis-e-Amal Pakistan ,19867,
6,Mr.Muhammad Ibrahim Khan,Independent,98,
7,Mr.Muhammad Khalid Khan Khakwani,Pakistan Muslim League(QA),16276,
8,Malik Liaquat Ali Dogar,Pakistan Peoples Party Parliamentarians,31085,
9,"Mr.Mumtaz Hussain Jai, Advocate ",Saraiki Sooba Movement Pakistan,348,
,,Valid Votes,87083,
,,Rejected Votes ,1168,
,,Total Votes ,88251,
,,Registered Voters,316900,
,,Percentage of Votes Polled to Registered Voters,27.85,%
,,Asghar/Tanveer,,
,NA-150 Multan-III,,,
1,Mr.Bashir Ahmed Sial,Pakistan Tehreek-e- Insaf,580,
2,Professor Muhammad Yaqoob Rizvi,Muttahidda Majlis-e-Amal Pakistan ,4837,
3,Rana Mehmood ul Hassan,Pakistan Muslim League(N),22387,
4,Mr.Razi ud Din,Muttahida Qaumi Moement,113,
5,Syed Tanveer ul Hassan Gilani,Pakistan Muslim League(QA),17636,
6,Syed Hamid Saeed Kazmi,Nazim-e-Mistafa,11728,
7,"Mr.Shahid Masood Manzar Bhatti, Advocate ",Awami Qiadat Party,42,
8,Mr.Abbas Ali Ansari,National Alliance,4215,
9,Malik Mukhtar Ahmad Awan,Pakistan Peoples Party Parliamentarians,15548,
10,Major ® Muhammad Iqbal Chugtai,Pakistan Awami Tehreek,444,
11,Nawab Ahmad Shah,Independent,78,
,,Valid Votes,77608,
,,Rejected Votes ,1585,
,,Total Votes ,79193,
,,Registered Voters,287894,
,,Percentage of Votes Polled to Registered Voters,27.51,%
,NA-151 Multan-IV,,,
1,Mr.Zeshan Mehmood Randhawa,Muttahida Qaumi Moement,247,
2,Mr.Sikandar Hayat Khan Bosan,Pakistan Muslim League(QA),47368,
3,Syed Ahmad Mujtaba Gillani,Pakistan Peoples Party Parliamentarians,44039,
4,Mr.Muhammad Ibrahim Khan,Independent,179,
5,Mr.Muhammad Latif Unsar Sial Lajpal,Pakistan Tehreek-e- Insaf,762,
6,Maulana Muhammad Anees Roohani,Muttahidda Majlis-e-Amal Pakistan ,1416,
7,Maulvi Muhammad Sultan Alam Ansari,Pakistan Muslim League(N),13296,
,,Valid Votes,107307,
,,Rejected Votes ,1917,
,,Total Votes ,109224,
,,Registered Voters,272267,
,,Percentage of Votes Polled to Registered Voters,40.12,%
,NA-152 Multan-V,,,
1,Syed Asad Murtaza Gillani,Pakistan Peoples Party Parliamentarians,38027,
2,Syed Javed Ali Shah,Pakistan Muslim League(N),36870,
3,Mr.Muhammad Iqbal Azhari,Muttahidda Majlis-e-Amal Pakistan ,5478,
4,Nawab Liaquat Ali Khan,Pakistan Muslim League(QA),36335,
,,Valid Votes,116710,
,,Rejected Votes ,2143,
,,Total Votes ,118853,
,,Registered Voters,279550,
,,Percentage of Votes Polled to Registered Voters,42.52,%
,NA-153 Multan-VI,,,
1,Barister Syed Najaf Hussain Shah,Pakistan Peoples Party Parliamentarians,24560,
2,Mr.Deewan Jaffer Hussain Bukhari,Pakistan Muslim League(N),57209,
3,Rana Muhammad Qasim Noon,Pakistan Muslim League(QA),55395,
4,Mr.Siddique Ahmed,Pakistan Tehreek-e- Insaf,844,
5,Nawab Muhammad Iqbal Khan,Muttahidda Majlis-e-Amal Pakistan ,1285,
,,Valid Votes,139293,
,,Rejected Votes ,2823,
,,Total Votes ,142116,
,,Registered Voters,301449,
,,Percentage of Votes Polled to Registered Voters,47.14,%
,,Asghar/Tanveer,,
,NA-154 Lodhran-I,,,
1,Barraister Taj Muhammad Khan Langah,Pakistan Seriaki Party,118,
2,Dr. Mian Abdul Salam Arian,Independent,428,
3,Mirza Muhammad Nasir Baig,Pakistan Peoples Party Parliamentarians,76939,
4,Mr.Muhammad Hashim Sarwar Tarrar Advocate,Pakistan Tehreek-e- Insaf,979,
5,Nawab Aman Ullah Khan,Pakistan Muslim League(QA),94651,
,,Valid Votes,173115,
,,Rejected Votes ,3687,
,,Total Votes ,176802,
,,Registered Voters,325493,
,,Percentage of Votes Polled to Registered Voters,54.32,%
,NA-155 Lodhran-II,,,
1,Barraister Taj Muhammad Khan Langha ,National Alliance,2322,
2,Rana Rab Nawaz Noon,Pakistan Peoples Party Parliamentarians,61661,
3,Rana Muhammad Ajmal Noon,Pakistan Muslim League(N),5877,
4,Mr.Muhammad Akhtar Khan Kanju,Pakistan Muslim League(QA),103209,
5,Makhdoom Syed Akbar Ali Rizvi,Independent,399,
,,Valid Votes,173468,
,,Rejected Votes ,3532,
,,Total Votes ,177000,
,,Registered Voters,328640,
,,Percentage of Votes Polled to Registered Voters,53.86,%
,NA-156 Khanewal-I,,,
1,Rao Farman Ali,Pakistan Muslim League(N),1319,
2,Syed Fakhar Imam Shah,Pakistan Muslim League(QA),59637,
3,Mr.Muhammad Raza Hayat Hiraj,Pakistan Peoples Party Parliamentarians,86438,
4,Maulana Iftikhar Ahmed Haqani,Muttahidda Majlis-e-Amal Pakistan ,1595,
5,Mehr Muhammad Afzal,Independent,1951,
,,Valid Votes,150940,
,,Rejected Votes ,3048,
,,Total Votes ,153988,
,,Registered Voters,291062,
,,Percentage of Votes Polled to Registered Voters,52.91,%
,NA-157 Khanewal-II,,,
1,Mr.Hamid Yar Hiraj,Independent,74905,
2,Mr.Razwan Ahmed khan Daha,Pakistan Muslim League(N),52517,
3,Mr.Sahibzada Muhammad Aziz-ur-Rehman Hamdi,Muttahidda Majlis-e-Amal Pakistan ,12572,
,,Valid Votes,139994,
,,Rejected Votes ,2584,
,,Total Votes ,142578,
,,Registered Voters,303984,
,,Percentage of Votes Polled to Registered Voters,46.9,%
,NA-158 Khanewal-III,,,
1,Pir Muhammad Aslam Bodla,Pakistan Peoples Party Parliamentarians,73481,
2,Syed Fakhar Imam Shah,Pakistan Muslim League(QA),56462,
3,Mr.Farhat Ullah Khan,Pakistan Muslim League(N),18094,
4,Mr.Muhammad Shabir Mirza,Independent,489,
5,Mehr Allah Bakhsh Hiraj Advocate,Pakistan Awami Tehreek,1437,
6,Mr.Haibat Khan Pahor,Independent,101,
,,Valid Votes,150064,
,,Rejected Votes ,3184,
,,Total Votes ,153248,
,,Registered Voters,290329,
,,Percentage of Votes Polled to Registered Voters,52.78,%
,,Asghar/Tanveer,,
,NA-159 Khanewal-IV,,,
1,Mr.Akhtar Hussain Gill,Muttahidda Majlis-e-Amal Pakistan ,2149,
2,Ch. Iftikhar Nazir,Pakistan Peoples Party Parliamentarians,74209,
3,Ch. Abid Rizwan Shaukat,Independent,2972,
4,Ch. Muhammad Nasar Ullah,Independent,132,
5,Malik Ghulam Murtaza Maitla,Pakistan Muslim League(QA),80688,
,,Valid Votes,160150,
,,Rejected Votes ,2602,
,,Total Votes ,162752,
,,Registered Voters,297622,
,,Percentage of Votes Polled to Registered Voters,54.68,%
,NA-160 Sahiwal-I,,,
1,Mr.Anwar-ul-Haq Ramay,Pakistan Muslim League(QA),11671,
2,Mr.Tauqeer Zeshan Khan,Independent,758,
3,Ch. Noraiz Shakoor Khan,Pakistan Peoples Party Parliamentarians,53174,
4,Syed Imran Ahmad,Pakistan Muslim League(N),43241,
5,Mr.Shahzad Akram,Independent,126,
6,Mr.Tallat Hanif Butt,Independent,122,
7,Mr.Abdul Majeed Javed,Independent,298,
8,Mr.Muhammad Masood Zafar Dogar,Pakistan Awami Tehreek,768,
9,Mr.Mudassar Habib,Independent,543,
,,Valid Votes,110701,
,,Rejected Votes ,2819,
,,Total Votes ,113520,
,,Registered Voters,263042,
,,Percentage of Votes Polled to Registered Voters,43.16,%
,NA-161 Sahiwal-II,,,
1,Mr.Ehsan ul Haq Idrees,Pakistan Muslim League(N),8882,
2,Ch. Muhammad Ashraf,Pakistan Muslim League(QA),38207,
3,Rana Tariq Javed,Pakistan Shia Political Party,42855,
4,Mehr Ghualm Farid Kathia,Pakistan Peoples Party Parliamentarians,33016,
,,Valid Votes,122960,
,,Rejected Votes ,4701,
,,Total Votes ,127661,
,,Registered Voters,270851,
,,Percentage of Votes Polled to Registered Voters,47.13,%
,NA-162 Sahiwal-III,,,
1,Ch. Ikram Ullah Khan Advocate ,Muttahidda Majlis-e-Amal Pakistan ,5623,
2,"Ch. Muhammad Iqbal Kung, Advocate",Pakistan Muslim League(N),2858,
3,Rai Aziz Ullah Khan,Pakistan Muslim League(QA),73918,
4,Rai Naeem Ullah Khan,Independent,1370,
5,Sheikh Javed Rafi,Pakistan Peoples Party Parliamentarians,44807,
,,Valid Votes,128576,
,,Rejected Votes ,3003,
,,Total Votes ,131579,
,,Registered Voters,270096,
,,Percentage of Votes Polled to Registered Voters,48.72,%
,,Asghar/Tanveer,,
,NA-163 Sahiwal-IV,,,
1,Begum Shahnaz Javed,Pakistan Peoples Party Parliamentarians,35496,
2,Mr.Hassan Khan,Independent,773,
3,Mr.Saeed Ahmad Chaudhry,Pakistan Muslim League(QA),34356,
4,Mr.Umar Ahmad Khan,Independent,1284,
5,Sardar Farooq Ahmad Khan Laghari,National Alliance,39312,
6,Major ® Muhammad Ghulam Sarwar,Independent,15715,
,,Valid Votes,126936,
,,Rejected Votes ,4070,
,,Total Votes ,131006,
,,Registered Voters,259416,
,,Percentage of Votes Polled to Registered Voters,50.5,%
